Order Id,Product Id,Product Name,Region,Country Code,Marketing Channel,Purchase Platform,Account Creation Method,Purchase Ts,Created On,Ship Ts,Delivery Ts,Refund Ts,User Id,Currency,Local Price
ORD1015330,PROD105,Dell Mouse, Europe,UK,In-Store, ebay ,Social,4/28/2024,2024-04-10T07:36:26.207Z,5/1/2024,5/6/2024,,USER29465,USD,53.37
ORD1015331,PROD100,Playstation 5,Europe, UK , Online,eBay ,Email,2023-06-18T12:38:59.685Z,5/23/2023,2023-06-25T12:38:59.685Z,6/28/2023,,USER32019,USD,416.28
ORD1015332,PROD101,Nintendo switch, Latin America, CL,in-store , amazon,Social,2/4/2021,1/16/2021,2021-02-06T00:05:45.270Z,2/10/2021,2021-02-22T14:19:35.541Z,USER15729,USD,481.07
ORD1015333,, XboxSeriesX , Latin America, Argentina ,mobile app ,Shopify,Email,11/10/2019,11/3/2019,11/13/2019,11/18/2019,,USER05341,USD,993.04
ORD1015334,PROD103, Dell Gaming Laptop, North America, MX ,in-store,ebay,Email,3/14/2024,3/6/2024,3/19/2024,3/23/2024,,USER10424,USD,1550.24
ORD1015335,PROD104, Logitech Headset,Middle East,SA ,Online, amazon,Email,2022-03-22T20:55:33.402Z,3/5/2022,3/23/2022,3/28/2022,,USER44462,USD,107.42
,PROD105, Dell Mouse , North America, United States , Online ,ebay,Social,1/4/2023,2023-01-02T12:24:33.920Z,2023-01-06T12:24:33.920Z,2023-01-08T12:24:33.920Z,,USER35346,USD,48.58
ORD1015337,PROD106, external storage 1tb , Latin America ,AR, Online, Direct,Email,8/9/2023,8/3/2023,8/14/2023,8/17/2023,,USER44945,USD,141.25
ORD1015338,PROD100,PlayStation5, Middle East, UAE ,mobile app, Amazon,Social,5/23/2024,5/6/2024,5/25/2024,5/28/2024,,USER34932,USD,590.15
ORD1015339,PROD103, Dell Gaming Laptop , Latin America,Chile,online, amazon ,Email,2020-01-13T12:02:17.905Z,2019-12-22T12:02:17.905Z,2020-01-15T12:02:17.905Z,2020-01-21T12:02:17.905Z,,USER22697,USD,1726.03
ORD1015340,PROD103,Dell Laptop,North America ,USA,partner,direct,Social,4/19/2023,4/11/2023,4/25/2023,4/28/2023,,USER26389,USD,1475.53
ORD1015341,PROD103,DELL Gaming Laptop,Europe, DE,Mobile App, walmart ,Social,11/3/2021,10/27/2021,11/8/2021,11/13/2021,,USER11581,USD,3787.18
ORD1015342,PROD103, Dell Laptop,Asia Pacific,SG , partner,shopify ,Email,4/17/2023,4/4/2023,4/18/2023,2023-04-22T05:45:35.595Z,2023-05-06T01:21:54.415Z,USER43752,USD,1409.15
ORD1015343,PROD104, logitech gaming headset , North America,Mexico, In-Store, shopify,Social,8/28/2020,8/12/2020,,9/2/2020,,USER13508,USD,125.23
ORD1015344,PROD104,Logitech Headset ,Middle East, SA ,In-Store, Shopify ,Email,2023-03-20T04:27:41.527Z,2023-03-17T04:27:41.527Z,3/26/2023,2023-03-30T04:27:41.527Z,,USER45358,USD,101.21
ORD1015345,PROD105, Dell Gaming Mouse , North America ,CA, Partner,ebay,Social,10/4/2024,9/23/2024,10/7/2024,2024-10-12T11:18:53.302Z,,USER34081,USD,68.55
ORD1015346,PROD101,Nintendo Switch, Europe ,IT ,mobile app, walmart ,Email,1/23/2023,2023-01-22T04:32:34.903Z,1/24/2023,1/30/2023,,USER01532,USD,307.78
ORD1015347,PROD101,NintendoSwitch,Asia Pacific , JP , online,shopify,Email,3/1/2022,,3/5/2022,3/10/2022,,USER27379,USD,390.51
ORD1015348,PROD100,PlayStation5 , Middle East , SA, in-store , Amazon,Social,2019-07-20T14:21:02.615Z,7/11/2019,2019-07-24T14:21:02.615Z,7/28/2019,,USER22911,USD,377.22
ORD1015349,PROD104, Gaming Headset,Asia Pacific,JP ,online,walmart,Social,4/10/2023,2023-04-05T19:53:26.175Z,4/15/2023,4/19/2023,,USER39104,USD,76.31
ORD1015350,PROD105,Dell Mouse,Asia Pacific,SG,Online, Amazon,Email,6/20/2023,6/10/2023,6/26/2023,6/28/2023,,USER37916,USD,39.19
,PROD106,External Storage, Latin America ,BR ,in-store, walmart,Email,4/27/2023,,4/30/2023,5/3/2023,,USER01760,USD,86.75
ORD1015352,PROD106, External Storage,Latin America, Chile, Partner , ebay ,Email,7/18/2020,7/2/2020,7/20/2020,2020-07-24T11:16:57.285Z,8/2/2020,USER00622,USD,119.67
ORD1015353,PROD103, Dell gaming laptop ,Middle East, Israel ,Mobile App ,Direct,Email,5/22/2019,,5/23/2019,5/27/2019,,USER25808,USD,1261.32
ORD1015354,PROD106, External Storage ,Asia Pacific, SG,partner, direct,Email,1/13/2023,12/30/2022,1/17/2023,1/20/2023,,USER32211,USD,107.31
ORD1015355,PROD105,Gaming Mouse , Europe ,FR , In-Store , Walmart ,Email,2023-05-24T23:15:06.329Z,5/1/2023,5/25/2023,5/30/2023,,USER11767,USD,49.97
ORD1015356,PROD101, NintendoSwitch ,Latin America, BR ,Online , eBay,Social,9/5/2021,8/25/2021,9/6/2021,9/11/2021,,USER24555,USD,652.35
ORD1015357,PROD107,27in 4K gaming monitor, Latin America, BR,Mobile App ,Amazon ,Social,2020-10-22T04:40:03.297Z,10/2/2020,10/26/2020,10/30/2020,,USER37199,USD,540.89
ORD1015358,PROD103,DELL Gaming Laptop,Asia Pacific, SG,Online, Amazon,Email,6/13/2024,2024-06-09T09:22:14.144Z,6/20/2024,2024-06-23T09:22:14.144Z,,USER22137,USD,1106.19
ORD1015359,PROD103,DELL Gaming Laptop , Europe,United Kingdom,Online, shopify,Social,6/30/2024,2024-06-10T02:34:35.811Z,7/5/2024,7/11/2024,,USER49556,USD,1248.84
ORD1015360,PROD101, Switch , Middle East, UAE ,Online ,Direct,Social,2024-04-27T09:44:46.960Z,2024-04-11T09:44:46.960Z,4/30/2024,5/4/2024,,USER19613,USD,326.97
ORD1015361,PROD100,PS5,Latin America ,Argentina ,Online , eBay,Email,6/12/2019,5/22/2019,6/17/2019,,,USER20676,USD,427.78
ORD1015362,PROD106,External Storage, Middle East,UAE , Partner , Amazon,Email,1/28/2021,1/19/2021,2/3/2021,2/5/2021,,USER16516,USD,164.4
ORD1015363,PROD100, PS5,Middle East ,Israel, Mobile App , shopify,Email,2023-06-02T03:47:00.546Z,5/13/2023,6/9/2023,6/11/2023,,USER06666,USD,435.4
ORD1015364,PROD102, Xbox SeriesX, Latin America, Brazil , Online ,Walmart,Email,1/16/2022,1/2/2022,1/18/2022,1/23/2022,1/26/2022,USER43997,USD,648.16
ORD1015365,PROD107,4K Gaming Monitor, Europe , FR , Partner,walmart,,7/31/2022,7/15/2022,8/3/2022,8/7/2022,,USER25545,USD,355.97
ORD1015366,PROD105, Dell Mouse ,Europe, UK , mobile app,shopify ,Email,2/14/2024,2024-01-20T12:07:47.273Z,2/15/2024,2/17/2024,,USER00823,USD,58.7
ORD1015366,PROD105, Dell Mouse ,Europe, UK , mobile app,shopify ,Email,2/14/2024,2024-01-20T12:07:47.273Z,2/15/2024,2/17/2024,,USER00823,USD,58.7
ORD1015368,PROD105,Gaming Mouse , Asia Pacific ,Singapore,Online , Amazon,Email,5/18/2020,,5/19/2020,5/21/2020,,USER10676,USD,69.28
ORD1015369,PROD107,27in 4K Gaming Monitor , North America, United States, Online, walmart,Social,2/17/2022,2022-02-13T03:36:02.099Z,2/18/2022,2/20/2022,,USER01834,USD,513.9
ORD1015370,PROD104, Gaming Headset,Latin America ,AR,mobile app, Direct,Email,7/12/2022,6/20/2022,2022-07-17T18:38:03.993Z,7/21/2022,,USER12800,USD,91.25
ORD1015371,PROD101,Nintendo Switch ,Latin America, AR,partner , Walmart,Email,11/10/2024,10/16/2024,,11/22/2024,,USER18122,USD,657.47
ORD1015372,PROD100,PLAYSTATION 5,North America, US, Online , Shopify,Email,,10/7/2020,2020-11-04T18:33:29.302Z,2020-11-10T18:33:29.302Z,,USER30675,USD,1284.85
ORD1015373,PROD104,Gaming Headset,Asia Pacific,South Korea,mobile app, Shopify ,Email,11/13/2019,10/26/2019,11/19/2019,11/22/2019,,USER01014,USD,132.65
ORD1015374,PROD106,1TB Storage,Asia Pacific,South Korea,online,ebay,Email,2024-10-11T23:50:19.412Z,9/17/2024,10/15/2024,,,USER37803,USD,113.66
ORD1015375,PROD100, PLAYSTATION 5,Europe ,Germany,partner,Shopify,Email,6/26/2019,6/20/2019,6/27/2019,6/30/2019,,USER49299,USD,370.56
ORD1015376,PROD100, PLAYSTATION 5 , Middle East , Israel , in-store , Shopify ,Email,7/6/2021,6/30/2021,7/13/2021,7/18/2021,,,USD,599.98
ORD1015377,PROD104,Logitech Gaming Headset , Middle East,UAE,In-Store,direct,,9/5/2024,9/1/2024,9/11/2024,9/16/2024,,USER48056,USD,107.13
ORD1015378,PROD104, Logitech Headset , Latin America , Brazil ,In-Store ,walmart,Email,8/28/2024,8/2/2024,9/4/2024,9/9/2024,,USER32800,USD,116.18
ORD1015379,PROD103,DELL Gaming Laptop, Middle East,Saudi Arabia, mobile app , ebay ,Social,4/1/2022,3/13/2022,4/5/2022,4/11/2022,,USER44185,USD,1470.1
ORD1015380,PROD103,DELL Gaming Laptop ,Asia Pacific ,Singapore,In-Store, Walmart,,6/4/2022,5/20/2022,6/10/2022,,,USER29098,USD,1186.25
ORD1015381,PROD107," 27"" 4K monitor ",Latin America,Argentina,Partner,Walmart ,Email,2022-01-03T13:09:07.609Z,12/18/2021,1/10/2022,1/15/2022,,USER47071,USD,492.23
ORD1015382,PROD106, external storage 1tb,Latin America,CL, In-Store,direct,Email,7/3/2019,7/2/2019,7/8/2019,7/12/2019,,USER09503,USD,73.43
ORD1015383,PROD102,XBOX SERIES X,Asia Pacific , JP ,Partner, amazon,,11/6/2023,10/9/2023,11/11/2023,11/16/2023,,USER33547,USD,964.71
ORD1015384,PROD104,Logitech Gaming Headset,Latin America,Chile,Mobile App,amazon,,5/26/2023,5/22/2023,2023-05-27T03:28:24.093Z,5/30/2023,,USER06380,USD,89.28
ORD1015385,PROD104,Logitech Gaming Headset, Asia Pacific, Singapore , Online,shopify,Email,5/6/2020,4/30/2020,,,,USER33855,US,115.36
ORD1015386,PROD104, Logitech Headset,Asia Pacific, Singapore,Mobile App ,direct,Social,2023-08-08T22:13:28.233Z,7/23/2023,8/14/2023,8/20/2023,,USER01399,USD,94.64
ORD1015387,PROD102,Microsoft Xbox Series X ,Europe , France, Mobile App ,Direct ,Email,2019-06-26T01:19:10.430Z,6/2/2019,2019-07-02T01:19:10.430Z,7/7/2019,,USER04547,USD,399.72
ORD1015388,PROD106,External Storage, Latin America,CL,in-store,ebay,Email,5/31/2023,5/28/2023,6/7/2023,6/9/2023,,USER03319,USD,81.72
ORD1015389,PROD106, External Storage,Asia Pacific , SG,mobile app , eBay,Email,2/2/2019,1/23/2019,2/4/2019,2019-02-09T13:20:23.712Z,,USER38167,USD,88.15
ORD1015390,PROD107,4K Gaming Monitor,Asia Pacific ,Singapore , in-store ,Walmart,,2/13/2024,2024-02-11T15:11:59.116Z,2/15/2024,2/19/2024,,USER20385,USD,521.55
ORD1015391,PROD100, Play Station 5 ,Middle East ,IL, in-store, eBay,Email,11/6/2020,10/20/2020,2020-11-13T15:23:37.932Z,2020-11-17T15:23:37.932Z,,USER36311,USD,1411.79
ORD1015392,PROD106, External Storage ,Europe ,FR,Mobile App,Shopify,Email,1/7/2021,1/1/2021,2021-01-14T20:19:17.498Z,1/18/2021,,,USD,135.3
ORD1015393,PROD107,4K Gaming Monitor ,, Singapore,online,direct,Email,2025-01-22T03:18:59.769Z,1/8/2025,1/28/2025,2/3/2025,,USER23780,USD,519.44
ORD1015394,PROD101, NINTENDO SWITCH , Latin America ,Argentina , in-store ,Direct ,Email,10/25/2022,10/11/2022,10/28/2022,2022-10-30T20:34:45.255Z,,USER32593,USD,423.95
ORD1015395,PROD106, External Storage , Latin America ,CL ,in-store, walmart ,,1/19/2025,1/7/2025,1/25/2025,1/28/2025,,USER18113,USD,121.9
ORD1015396,PROD107, 27in 4K Gaming Monitor ,Asia Pacific ,SG ,partner,Amazon,Email,10/5/2021,9/7/2021,2021-10-11T09:05:58.011Z,10/14/2021,,USER47446,USD,660.1
ORD1015397,PROD103, Dell Gaming Laptop,Middle East , Saudi Arabia , in-store,Amazon,Social,2020-09-18T03:05:36.566Z,9/16/2020,9/24/2020,9/26/2020,,USER36849,USD,2320.49
ORD1015398,PROD104, logitech gaming headset,Middle East,UAE,mobile app,shopify,Email,12/29/2022,,1/5/2023,1/10/2023,,USER31243,USD,175.91
ORD1015399,PROD107,"27"" 4K monitor ",Latin America , CL,Online ,shopify ,Email,1/27/2020,1/4/2020,1/31/2020,2/5/2020,,,USD,554.79
ORD1015400,PROD101,Switch,Asia Pacific ,JP, In-Store,walmart,Social,11/26/2021,11/20/2021,12/3/2021,,,USER42108,USD,923.6
ORD1015401,PROD106, External Storage,Middle East,IL,Mobile App , ebay,Email,7/12/2022,6/14/2022,2022-07-13T04:47:27.968Z,7/15/2022,7/28/2022,,USD,76.82
ORD1015402,PROD100,Playstation 5, North America , Canada, Mobile App, ebay,Email,2022-05-21T22:34:06.218Z,5/19/2022,5/29/2022,6/2/2022,,USER36311,USD,661.55
ORD1015403,PROD102, Xbox Series X,Latin America,BR, mobile app,walmart,Social,6/17/2019,5/26/2019,6/20/2019,6/24/2019,,USER40107,USD,434.07
ORD1015404,PROD102,Xbox SeriesX,Europe ,UK ,online,walmart,Email,2/19/2025,2025-01-26T09:32:02.366Z,2/21/2025,2/25/2025,,USER25793,USD,617.72
ORD1015405,PROD101,Nintendo switch, Europe, DE,Online , Direct,Email,5/30/2023,2023-05-30T23:40:35.037Z,2023-06-04T23:40:35.037Z,2023-06-06T23:40:35.037Z,,USER47751,USD,336.02
ORD1015406,PROD107,"27"" 4K monitor ",Asia Pacific ,JP ,Mobile App,eBay,Social,6/2/2024,5/18/2024,6/8/2024,6/13/2024,,USER09119,USD,346.22
ORD1015407,PROD105, Dell Mouse,Europe , United Kingdom,Mobile App, ebay ,Email,6/13/2024,6/8/2024,6/20/2024,2024-06-22T01:01:32.393Z,7/13/2024,USER13636,usd,50.16
ORD1015408,PROD105,Gaming Mouse, Europe ,United Kingdom ,partner,Direct,Social,2022-01-09T09:52:38.268Z,12/15/2021,1/15/2022,,2022-01-25T18:59:23.385Z,USER42754,USD,64.61
ORD1015409,PROD104, Gaming Headset,Europe , France,in-store, shopify,,1/7/2023,12/23/2022,1/8/2023,1/13/2023,,USER28159,USD,86.11
ORD1015410,PROD101, NINTENDO SWITCH ,Europe,UK,partner,Walmart,Social,10/23/2024,10/5/2024,10/26/2024,,,USER03126,USD,382.8
ORD1015411,PROD106, 1TB Storage,Europe , Germany,Partner, shopify,Email,1/22/2025,1/21/2025,1/23/2025,1/28/2025,,USER45983,USD,115.21
ORD1015412,PROD105, Dell Mouse ,Asia Pacific, SG ,in-store, Direct ,Email,7/28/2021,7/19/2021,8/2/2021,8/4/2021,,USER36157,USD,60.49
ORD1015413,PROD101,Nintendo switch ,North America ,Canada ,Mobile App ,Shopify,Email,12/14/2020,2020-12-02T18:25:31.672Z,12/18/2020,12/24/2020,,USER21197,USD,724.5
ORD1015414,PROD105,DELL Gaming Mouse, Asia Pacific, Japan ,Partner,eBay ,Email,10/28/2022,10/1/2022,10/31/2022,11/5/2022,,USER07134,USD,56.94
ORD1015415,PROD102,Xbox SeriesX, Latin America,Chile ,mobile app,eBay,Social,10/24/2019,10/4/2019,10/28/2019,11/3/2019,,USER10662,USD,495.4
ORD1015416,PROD103, Dell Laptop ,Latin America, Argentina , mobile app , eBay,Social,2022-05-14T05:27:47.283Z,5/3/2022,2022-05-18T05:27:47.283Z,5/24/2022,,USER08287,USD,1864.15
ORD1015417,PROD100,PS5,Latin America,Brazil,online,shopify,Email,8/1/2021,7/27/2021,8/5/2021,2021-08-07T20:43:59.703Z,,USER33062,USD,932.03
ORD1015418,PROD103, DELL Gaming Laptop ,North America,CA , mobile app,Shopify,Email,4/3/2021,,4/5/2021,4/10/2021,,USER17799,USD,2266.8
ORD1015419,PROD100, PlayStation5 , Latin America,Brazil, partner, Amazon ,Email,1/6/2022,12/24/2021,1/7/2022,1/9/2022,,USER13885,USD,615.51
ORD1015420,PROD100, PlayStation5 ,Europe ,United Kingdom ,partner , Walmart ,Social,2023-10-15T03:03:56.003Z,10/1/2023,10/18/2023,10/20/2023,,USER29733,USD,555.5
ORD1015421,PROD106,External Storage 1TB, Asia Pacific , JP,Partner,Amazon,Email,5/1/2020,4/24/2020,5/4/2020,2020-05-08T17:52:23.957Z,,USER11915,USD,137.13
ORD1015422,PROD103, Dell Gaming Laptop, Latin America ,AR,mobile app, amazon ,Social,2019-11-17T06:04:16.052Z,2019-10-21T06:04:16.052Z,2019-11-20T06:04:16.052Z,11/26/2019,,USER14720,USD,2288.86
ORD1015423,PROD101, Nintendo Switch ,Latin America, Brazil ,Partner,amazon ,Email,11/28/2020,11/23/2020,12/2/2020,,,USER02121,USD,751.36
ORD1015424,PROD106,1TB Storage,Asia Pacific, Singapore, Mobile App, eBay ,Social,5/20/2019,2019-05-02T11:53:09.674Z,,5/28/2019,,USER12045,USD,86.78
ORD1015425,PROD104,Logitech Headset ,Middle East ,IL,online,Direct,Social,4/19/2024,3/28/2024,4/22/2024,4/24/2024,,USER05449,USD,88.97
ORD1015426,PROD102, XboxSeriesX , Latin America, CL,In-Store, Amazon ,Social,8/21/2019,7/30/2019,8/22/2019,8/25/2019,,USER14606,USD,731.21
ORD1015427,PROD104,logitech gaming headset , North America ,Mexico ,Online ,Direct,Email,5/27/2024,5/22/2024,5/28/2024,6/3/2024,,USER05655,USD,97.23
ORD1015428,PROD106,External Storage 1TB, North America,USA,In-Store ,eBay ,Social,6/12/2022,2022-06-02T07:43:40.819Z,2022-06-18T07:43:40.819Z,6/24/2022,,USER38812,USD,103.91
ORD1015429,PROD105,Gaming Mouse, Asia Pacific,KR, Mobile App, Walmart,Social,11/14/2019,11/11/2019,11/17/2019,2019-11-23T10:53:45.515Z,,USER06832,USD,95.03
ORD1015430,PROD106,External Storage 1TB,North America,CA, in-store ,eBay,Email,9/2/2023,8/5/2023,9/3/2023,2023-09-09T04:51:10.950Z,,USER23695,USD,112.96
ORD1015431,PROD103,DELL Gaming Laptop , Latin America , Chile ,In-Store,amazon ,Email,1/12/2021,,1/18/2021,2021-01-20T17:07:27.786Z,1/21/2021,USER10828,USD,2028.45
ORD1015432,PROD104,Logitech Headset ,,DE ,partner,amazon,Social,4/23/2024,4/18/2024,4/26/2024,2024-04-30T05:50:32.639Z,,USER06256,USD,86.4
ORD1015433,PROD102,Xbox SeriesX, Latin America ,AR, online ,shopify ,Social,2024-03-14T01:05:53.731Z,2024-02-23T01:05:53.731Z,3/20/2024,3/24/2024,,USER45772,USD,611.19
ORD1015434,PROD103,Dell Laptop, North America,Mexico, mobile app ,Direct ,Social,2020-04-16T22:01:20.855Z,3/30/2020,4/19/2020,4/20/2020,,USER49054,USD,1688.59
ORD1015435,PROD104,Gaming Headset, Europe,FR ,in-store, Direct ,Social,12/20/2024,11/22/2024,2024-12-22T11:06:18.231Z,12/26/2024,,USER24216,USD,
ORD1015436,PROD103,Dell Gaming Laptop , Europe, France, partner,direct,Email,5/13/2023,2023-04-19T03:30:20.182Z,5/15/2023,2023-05-19T03:30:20.182Z,,USER30509,USD,1261.69
ORD1015437,PROD105, DELL Gaming Mouse ,North America, USA,online ,Amazon ,Email,9/25/2019,9/9/2019,,10/3/2019,,USER15133,USD,61.5
ORD1015438,PROD103,Dell Gaming Laptop,North America, CA,Mobile App ,walmart,Social,5/6/2022,5/1/2022,2022-05-13T14:02:54.185Z,5/17/2022,,USER06734,USD,1697.93
ORD1015439,PROD100, PS5 ,North America , CA ,Partner,ebay ,Email,2019-07-22T18:42:50.869Z,7/22/2019,7/25/2019,7/29/2019,,USER22221,USD,361.47
ORD1015440,PROD107,4K Gaming Monitor,Latin America, BR , In-Store , walmart ,,12/9/2023,11/17/2023,12/12/2023,2023-12-14T21:21:18.416Z,,USER26752,USD,755.43
ORD1015441,PROD101,NINTENDO SWITCH, Latin America , Argentina,partner, amazon ,Email,6/23/2021,6/20/2021,6/26/2021,6/30/2021,,USER32234,USD,400.07
ORD1015442,PROD103, Dell gaming laptop,Latin America, BR , Mobile App ,amazon ,Social,2021-08-23T03:42:58.113Z,8/9/2021,8/25/2021,2021-08-29T03:42:58.113Z,,USER18585,USD,2789.53
ORD1015443,PROD102,XBOX SERIES X,Europe, IT , online ,Shopify,Email,6/30/2019,6/27/2019,7/7/2019,2019-07-09T19:13:23.388Z,,USER36141,USD,353.91
ORD1015444,,Switch, Europe ,Spain,online ,eBay ,,8/30/2020,8/20/2020,9/1/2020,9/3/2020,,USER05354,USD,601.87
ORD1015445,PROD106, external storage 1tb , North America,Mexico, in-store ,Amazon,Email,1/9/2025,2024-12-31T15:47:59.386Z,1/12/2025,1/16/2025,,USER14660,USD,108.13
,,,,,,,,,,,,,,,
ORD1015447,,external storage 1tb , Middle East ,Israel,mobile app , Direct,Social,5/19/2023,2023-04-21T12:26:39.973Z,5/20/2023,2023-05-25T12:26:39.973Z,,USER43129,USD,89.46
ORD1015448,PROD104,Gaming Headset ,Europe, France ,In-Store ,walmart,Email,4/15/2021,3/22/2021,4/17/2021,4/19/2021,,USER35876,USD,131.79
ORD1015449,PROD107," 27"" 4K monitor ", Asia Pacific , KR, Mobile App,walmart,Social,10/1/2024,9/5/2024,10/9/2024,2024-10-12T23:29:18.244Z,,USER44718,USD,513.37
ORD1015450,PROD101,Switch,Middle East , SA, online,walmart,Social,2020-06-26T05:56:44.513Z,6/19/2020,6/29/2020,7/2/2020,,USER06614,USD,328.22
ORD1015451,PROD101,Switch ,Asia Pacific ,AU,online,Shopify,Email,2/1/2020,1/5/2020,2/6/2020,2/8/2020,,USER43542,USD,457.33
ORD1015452,PROD102,Xbox Series X,North America,Mexico , Online,Walmart ,Social,8/14/2023,2023-07-26T13:22:53.410Z,2023-08-17T13:22:53.410Z,8/23/2023,,USER03962,USD,693.46
ORD1015453,PROD102,Xbox SeriesX , Europe ,France,in-store, walmart,Social,4/12/2019,2019-03-28T09:14:07.857Z,,2019-04-22T09:14:07.857Z,,USER38161,USD,478.17
ORD1015454,PROD103,Dell Gaming Laptop,Europe, DE,partner,eBay,Social,2022-01-29T11:16:36.618Z,2022-01-23T11:16:36.618Z,2/2/2022,2/7/2022,,USER46969,USD,1772.96
ORD1015455,PROD107,27in 4K gaming monitor, Latin America,CL, In-Store,Shopify ,Social,1/27/2024,1/16/2024,1/29/2024,2024-02-01T18:58:28.231Z,,USER34242,USD,448.46
ORD1015456,PROD104, Logitech Headset , Latin America, Argentina,online,eBay,,2019-10-20T03:10:57.063Z,10/1/2019,10/21/2019,,,USER36590,USD,74.21
ORD1015457,PROD102, XboxSeriesX ,Asia Pacific , Australia, online ,ebay ,Social,2/6/2023,2023-02-03T14:34:53.629Z,2/11/2023,2/16/2023,,USER35795,USD,523.99
ORD1015458,PROD105,Dell Mouse, Europe,FR,in-store,eBay,Email,1/14/2025,2024-12-21T22:06:20.419Z,1/17/2025,1/21/2025,,USER49772,USD,52.83
ORD1015459,PROD102,XboxSeriesX,North America ,USA, in-store ,Amazon,Email,9/28/2021,9/22/2021,10/5/2021,10/9/2021,,USER36601,USD,1063.46
ORD1015460,PROD101,NINTENDO SWITCH , North America,United States ,online, Shopify ,Social,3/24/2019,3/14/2019,3/28/2019,,,USER12173,USD,304.59
ORD1015461,PROD107, 27in 4K gaming monitor , Asia Pacific,Singapore ,in-store,direct,Social,5/15/2022,4/19/2022,5/19/2022,5/25/2022,6/17/2022,USER02860,USD,536.7
ORD1015462,PROD104,logitech gaming headset, Middle East,UAE ,Partner,Amazon,Social,12/23/2019,12/8/2019,12/24/2019,2019-12-27T01:45:36.037Z,,USER43767,USD,142.42
ORD1015463,PROD106,external storage 1tb , Europe,France ,mobile app,shopify,Social,8/3/2021,7/12/2021,8/8/2021,8/10/2021,,USER49795,USD,198.3
ORD1015464,PROD104,Gaming Headset, North America ,MX, In-Store,direct ,Social,11/19/2020,,11/20/2020,11/24/2020,,USER07886,USD,177.99
ORD1015465,PROD103, Dell Laptop ,Asia Pacific ,Australia, in-store ,direct,,4/23/2020,4/22/2020,4/29/2020,5/4/2020,,USER34670,USD,1832.04
ORD1015466,PROD106, 1TB Storage, Middle East , SA, partner , walmart ,Social,4/3/2022,3/5/2022,4/4/2022,,,USER40425,USD,110.47
ORD1015467,PROD102, XboxSeriesX ,Asia Pacific ,Australia,online , amazon,Email,2/27/2021,1/30/2021,,3/4/2021,,USER25724,USD,763.13
ORD1015468,PROD107,"27"" 4K monitor ",Middle East,UAE,mobile app , walmart ,Email,2/10/2019,1/19/2019,2/14/2019,2/18/2019,,USER12293,USD,
ORD1015469,PROD107,4K Gaming Monitor,North America, United States , Mobile App ,ebay ,,5/20/2023,4/27/2023,2023-05-23T12:12:11.499Z,2023-05-25T12:12:11.499Z,,USER13353,USD,434.18
ORD1015470,PROD102,Microsoft Xbox Series X, Asia Pacific ,Japan,mobile app,Amazon ,Social,2/18/2022,2/2/2022,2/19/2022,2022-02-25T09:09:44.902Z,,USER12176,usd,581.51
ORD1015471,PROD106, external storage 1tb,North America, Mexico, In-Store,Amazon ,Social,5/2/2022,4/17/2022,5/6/2022,2022-05-10T15:07:23.195Z,,USER26761,USD,120.18
ORD1015472,PROD105, Dell Mouse ,Asia Pacific, JP ,In-Store, shopify,Social,3/20/2020,2/28/2020,3/24/2020,3/29/2020,,USER05942,USD,60.44
ORD1015473,PROD102, Xbox Series X ,Latin America, BR, mobile app, amazon,Email,4/9/2023,2023-03-14T09:20:08.432Z,4/13/2023,4/19/2023,,USER46721,USD,506.02
ORD1015474,PROD102,Xbox Series X, Middle East , SA , partner,Amazon,Social,6/9/2019,2019-05-16T07:17:09.656Z,,6/20/2019,7/15/2019,USER38963,USD,395.97
ORD1015474,PROD102,Xbox Series X, Middle East , SA , partner,Amazon,Social,6/9/2019,2019-05-16T07:17:09.656Z,,6/20/2019,7/15/2019,USER38963,USD,395.97
ORD1015476,PROD100, Play Station 5 , Latin America ,Argentina, Mobile App ,ebay,Email,4/19/2020,3/28/2020,2020-04-26T03:15:30.867Z,5/1/2020,,USER20803,USD,730.3
ORD1015477,PROD102,Xbox SeriesX ,,Japan, In-Store,Direct,Email,12/11/2020,11/13/2020,2020-12-12T01:56:58.232Z,12/17/2020,,USER48990,USD,1155.38
