Order Id,Product Id,Product Name,Region,Country Code,Marketing Channel,Purchase Platform,Account Creation Method,Purchase Ts,Created On,Ship Ts,Delivery Ts,Refund Ts,User Id,Currency,Local Price,Price_Flag,Purchase_Year,Purchase_Month,Purchase_Quarter,Year_Month,Delivery_Days,Is_Refunded
ORD1029551,PROD106,External Storage 1TB,North America,Mexico,Partner,eBay,Social,8/25/2021,8/25/2021,8/26/2021,8/31/2021,,USER32854,USD,170.32,,2021.0,8.0,3.0,2021-08,5.0,0
ORD1029552,PROD100,PlayStation 5,Europe,United Kingdom,Partner,Shopify,Social,12/25/2019,12/13/2019,12/27/2019,1/1/2020,,USER08637,USD,837.33,,2019.0,12.0,4.0,2019-12,5.0,0
ORD1029553,PROD102,Microsoft Xbox Series X,Asia Pacific,Japan,Online,Shopify,Email,10/20/2020,9/27/2020,10/27/2020,10/30/2020,,USER31881,USD,744.68,,2020.0,10.0,4.0,2020-10,3.0,0
ORD1029554,PROD104,Logitech Gaming Headset,Latin America,Chile,Partner,eBay,Email,7/12/2023,,7/17/2023,7/23/2023,8/20/2023,USER05372,USD,67.84,,2023.0,7.0,3.0,2023-07,6.0,1
ORD1029555,PROD105,Dell Gaming Mouse,Europe,Germany,Mobile App,Amazon,Social,9/22/2023,9/18/2023,9/26/2023,9/29/2023,,USER46668,USD,73.73,,2023.0,9.0,3.0,2023-09,3.0,0
ORD1029556,PROD106,External Storage 1TB,Middle East,UAE,Mobile App,Amazon,Email,5/30/2024,5/19/2024,5/30/2024,6/1/2024,,USER29426,USD,103.25,,2024.0,5.0,2.0,2024-05,2.0,0
ORD1029557,PROD105,Dell Gaming Mouse,Latin America,Argentina,Mobile App,eBay,Email,12/6/2021,11/17/2021,12/9/2021,12/14/2021,,USER25413,USD,157.87,,2021.0,12.0,4.0,2021-12,5.0,0
ORD1029558,PROD107,27in 4K Gaming Monitor,North America,Canada,Mobile App,Amazon,Unknown,12/20/2022,12/10/2022,12/26/2022,12/30/2022,1/26/2023,USER16849,USD,950.35,,2022.0,12.0,4.0,2022-12,4.0,1
ORD1029559,PROD106,External Storage 1TB,Europe,France,Online,Direct,Social,1/17/2025,1/3/2025,1/23/2025,,,USER48376,USD,91.93,,2025.0,1.0,1.0,2025-01,,0
ORD1029560,PROD101,Nintendo Switch,Europe,Spain,Mobile App,eBay,Email,7/24/2024,7/16/2024,7/30/2024,8/2/2024,,USER34364,USD,278.52,,2024.0,7.0,3.0,2024-07,3.0,0
ORD1029561,PROD104,Logitech Gaming Headset,Europe,Germany,Online,Amazon,Social,8/8/2024,7/12/2024,8/15/2024,8/18/2024,,USER09441,USD,112.97,,2024.0,8.0,3.0,2024-08,3.0,0
ORD1029562,PROD104,Logitech Gaming Headset,Middle East,Saudi Arabia,Mobile App,Shopify,Email,1/1/2021,12/12/2020,1/5/2021,,,USER27825,USD,124.46,,2021.0,1.0,1.0,2021-01,,0
ORD1029563,PROD100,PlayStation 5,North America,United States,Online,Amazon,Email,11/11/2023,10/29/2023,11/12/2023,11/17/2023,,USER31005,USD,1103.35,,2023.0,11.0,4.0,2023-11,5.0,0
ORD1029564,PROD105,Dell Gaming Mouse,Middle East,UAE,Partner,Shopify,Unknown,12/26/2019,12/14/2019,12/30/2019,1/3/2020,,USER08559,USD,82.06,,2019.0,12.0,4.0,2019-12,4.0,0
ORD1029565,PROD102,Microsoft Xbox Series X,Latin America,Argentina,In-Store,Walmart,Email,6/9/2024,5/16/2024,6/11/2024,6/15/2024,,USER11501,USD,442.33,,2024.0,6.0,2.0,2024-06,4.0,0
ORD1029566,PROD104,Logitech Gaming Headset,Unknown,Australia,Mobile App,Amazon,Email,9/28/2019,9/7/2019,10/5/2019,10/7/2019,,USER32140,USD,104.1,,2019.0,9.0,3.0,2019-09,2.0,0
ORD1029567,PROD101,Nintendo Switch,Asia Pacific,Singapore,In-Store,Shopify,Social,10/1/2019,9/14/2019,10/8/2019,10/14/2019,,USER42563,USD,281.31,,2019.0,10.0,4.0,2019-10,6.0,0
ORD1029568,PROD103,Dell Gaming Laptop,Asia Pacific,Japan,Partner,Shopify,Email,10/31/2020,10/24/2020,11/2/2020,11/8/2020,,USER30022,USD,1921.29,,2020.0,10.0,4.0,2020-10,6.0,0
ORD1029570,PROD100,PlayStation 5,Unknown,Germany,Mobile App,eBay,Email,1/8/2020,,1/14/2020,1/20/2020,,USER03566,USD,717.89,,2020.0,1.0,1.0,2020-01,6.0,0
ORD1029571,PROD101,Nintendo Switch,Latin America,Argentina,In-Store,Walmart,Social,7/10/2024,6/13/2024,7/14/2024,7/21/2024,,USER05958,USD,324.35,,2024.0,7.0,3.0,2024-07,7.0,0
ORD1029572,PROD104,Logitech Gaming Headset,Latin America,Chile,Partner,Direct,Social,1/16/2021,,1/23/2021,1/28/2021,,USER43813,USD,119.54,,2021.0,1.0,1.0,2021-01,5.0,0
ORD1029573,PROD107,27in 4K Gaming Monitor,Asia Pacific,Singapore,In-Store,Walmart,Social,10/5/2020,9/24/2020,10/11/2020,10/13/2020,,USER38671,USD,542.05,,2020.0,10.0,4.0,2020-10,2.0,0
ORD1029574,PROD100,PlayStation 5,Middle East,Saudi Arabia,Online,Amazon,Unknown,1/26/2021,1/18/2021,1/28/2021,2/1/2021,,USER31233,USD,750.64,,2021.0,1.0,1.0,2021-01,4.0,0
ORD1029575,PROD104,Logitech Gaming Headset,Middle East,Saudi Arabia,Partner,Shopify,Email,8/29/2019,8/10/2019,9/4/2019,9/10/2019,,USER46882,USD,108.88,,2019.0,8.0,3.0,2019-08,6.0,0
2733101439,PROD100,PlayStation 5,Latin America,Argentina,Partner,Shopify,Email,6/5/2021,5/28/2021,6/8/2021,6/12/2021,,USER29136,USD,621.59,,2021.0,6.0,2.0,2021-06,4.0,0
ORD1029577,PROD106,External Storage 1TB,North America,Canada,Partner,Amazon,Email,10/21/2022,10/3/2022,10/25/2022,10/28/2022,11/11/2022,USER09839,USD,100.58,,2022.0,10.0,4.0,2022-10,3.0,1
ORD1029578,PROD103,Dell Gaming Laptop,North America,United States,Mobile App,Shopify,Social,4/8/2024,,4/14/2024,4/19/2024,,USER13840,USD,1640.61,,2024.0,4.0,2.0,2024-04,5.0,0
ORD1029579,PROD102,Microsoft Xbox Series X,Latin America,Chile,Partner,Amazon,Unknown,1/27/2020,1/4/2020,,2/3/2020,,USER45147,USD,641.48,,2020.0,1.0,1.0,2020-01,,0
ORD1029580,PROD105,Dell Gaming Mouse,Latin America,Chile,In-Store,Shopify,Email,5/15/2022,4/29/2022,5/20/2022,5/24/2022,,USER01591,USD,73.96,,2022.0,5.0,2.0,2022-05,4.0,0
ORD1029581,PROD107,27in 4K Gaming Monitor,Latin America,Argentina,Partner,Direct,Email,2/24/2022,2/23/2022,3/2/2022,3/6/2022,,USER03558,USD,487.65,,2022.0,2.0,1.0,2022-02,4.0,0
ORD1029582,PROD105,Dell Gaming Mouse,Europe,United Kingdom,Partner,eBay,Unknown,12/29/2020,12/5/2020,1/3/2021,1/8/2021,,USER20908,USD,123.02,,2020.0,12.0,4.0,2020-12,5.0,0
ORD1029583,PROD107,27in 4K Gaming Monitor,Unknown,Chile,Online,Amazon,Email,2/17/2023,2/17/2023,2/23/2023,2/25/2023,,USER17396,USD,442.27,,2023.0,2.0,1.0,2023-02,2.0,0
ORD1029584,PROD102,Microsoft Xbox Series X,Asia Pacific,South Korea,Online,Direct,Social,11/13/2022,10/16/2022,,11/19/2022,,USER08051,USD,1235.83,,2022.0,11.0,4.0,2022-11,,0
ORD1029585,PROD101,Nintendo Switch,North America,United States,Partner,Direct,Email,2/20/2024,1/27/2024,2/25/2024,2/27/2024,,USER06764,USD,354.73,,2024.0,2.0,1.0,2024-02,2.0,0
ORD1029586,PROD100,PlayStation 5,North America,Canada,Online,Shopify,Email,3/20/2024,2/26/2024,3/24/2024,3/28/2024,,USER44834,USD,614.79,,2024.0,3.0,1.0,2024-03,4.0,0
ORD1029587,PROD104,Logitech Gaming Headset,Europe,Italy,Online,Amazon,Email,1/12/2019,12/15/2018,1/14/2019,1/20/2019,,USER00023,USD,71.93,,2019.0,1.0,1.0,2019-01,6.0,0
ORD1029588,PROD102,Microsoft Xbox Series X,Asia Pacific,Singapore,Mobile App,Shopify,Social,4/1/2023,3/29/2023,4/5/2023,4/8/2023,4/22/2023,USER10731,USD,574.8,,2023.0,4.0,2.0,2023-04,3.0,1
ORD1029589,PROD104,Logitech Gaming Headset,Europe,United Kingdom,In-Store,Walmart,Social,10/10/2019,10/8/2019,10/14/2019,10/16/2019,,USER14855,USD,79.9,,2019.0,10.0,4.0,2019-10,2.0,0
ORD1029590,PROD105,Dell Gaming Mouse,Europe,United Kingdom,In-Store,Amazon,Email,8/27/2021,7/31/2021,8/29/2021,9/3/2021,,USER39624,USD,86.81,,2021.0,8.0,3.0,2021-08,5.0,0
ORD1029591,PROD105,Dell Gaming Mouse,Asia Pacific,Japan,Partner,Direct,Social,4/18/2020,3/23/2020,4/24/2020,4/30/2020,,USER00349,USD,72.46,,2020.0,4.0,2.0,2020-04,6.0,0
ORD1029592,PROD106,External Storage 1TB,North America,Canada,Mobile App,eBay,Email,2/13/2023,,2/16/2023,2/19/2023,,USER38994,USD,94.25,,2023.0,2.0,1.0,2023-02,3.0,0
ORD1029593,PROD103,Dell Gaming Laptop,Latin America,Chile,Partner,Walmart,Email,11/8/2020,,11/11/2020,11/17/2020,,USER37812,USD,3674.83,,2020.0,11.0,4.0,2020-11,6.0,0
ORD1029594,PROD105,Dell Gaming Mouse,North America,Mexico,Partner,Shopify,Social,5/10/2023,4/26/2023,5/14/2023,5/18/2023,,USER29794,USD,58.93,,2023.0,5.0,2.0,2023-05,4.0,0
ORD1029595,PROD103,Dell Gaming Laptop,Europe,United Kingdom,Partner,Walmart,Email,6/1/2021,5/12/2021,6/5/2021,6/10/2021,,USER13614,USD,1422.16,,2021.0,6.0,2.0,2021-06,5.0,0
ORD1029596,PROD106,External Storage 1TB,Asia Pacific,Australia,Partner,Direct,Unknown,1/1/2020,12/10/2019,1/5/2020,1/9/2020,,USER45281,USD,117.78,,2020.0,1.0,1.0,2020-01,4.0,0
ORD1029597,PROD100,PlayStation 5,Asia Pacific,Singapore,Partner,Amazon,Email,8/28/2019,8/19/2019,8/29/2019,9/1/2019,,USER24819,USD,583.01,,2019.0,8.0,3.0,2019-08,3.0,0
ORD1029598,PROD104,Logitech Gaming Headset,Latin America,Brazil,Online,Walmart,Email,10/17/2020,9/20/2020,10/18/2020,,,USER44309,USD,123.02,,2020.0,10.0,4.0,2020-10,,0
ORD1029599,PROD105,Dell Gaming Mouse,Asia Pacific,Singapore,Mobile App,Amazon,Social,7/6/2020,6/29/2020,7/8/2020,7/14/2020,,USER06176,USD,49.27,,2020.0,7.0,3.0,2020-07,6.0,0
ORD1029600,PROD101,Nintendo Switch,Middle East,Israel,In-Store,Walmart,Email,4/30/2019,4/28/2019,5/2/2019,5/8/2019,,USER23048,USD,303.36,,2019.0,4.0,2.0,2019-04,6.0,0
ORD1029601,PROD106,External Storage 1TB,Latin America,Chile,Partner,Amazon,Email,6/18/2021,5/27/2021,6/24/2021,6/27/2021,7/11/2021,USER13015,USD,117.28,,2021.0,6.0,2.0,2021-06,3.0,1
ORD1029602,PROD100,PlayStation 5,Latin America,Chile,Online,Amazon,Social,8/1/2022,7/3/2022,8/8/2022,8/12/2022,,383874143,USD,751.96,,2022.0,8.0,3.0,2022-08,4.0,0
ORD1029603,PROD105,Dell Gaming Mouse,Latin America,Brazil,Mobile App,Amazon,Social,6/22/2021,5/25/2021,6/27/2021,6/28/2021,,USER31161,USD,58.45,,2021.0,6.0,2.0,2021-06,1.0,0
ORD1029604,PROD105,Dell Gaming Mouse,Latin America,Argentina,Online,Amazon,Email,2/15/2021,1/27/2021,2/19/2021,2/21/2021,,857894573,USD,90.94,,2021.0,2.0,1.0,2021-02,2.0,0
ORD1029605,PROD106,External Storage 1TB,Latin America,Brazil,In-Store,Walmart,Email,6/30/2024,6/20/2024,7/6/2024,7/13/2024,,USER08879,USD,99.7,,2024.0,6.0,2.0,2024-06,7.0,0
ORD1029606,PROD107,27in 4K Gaming Monitor,Asia Pacific,Singapore,Partner,Walmart,Social,5/9/2024,5/8/2024,,5/15/2024,,USER31181,USD,459.05,,2024.0,5.0,2.0,2024-05,,0
ORD1029607,PROD104,Logitech Gaming Headset,Europe,United Kingdom,Mobile App,Shopify,Email,1/29/2023,1/24/2023,1/31/2023,2/6/2023,,USER47719,USD,92.98,,2023.0,1.0,1.0,2023-01,6.0,0
ORD1029608,PROD102,Microsoft Xbox Series X,Asia Pacific,Australia,Online,Shopify,Email,3/31/2021,3/27/2021,4/5/2021,4/9/2021,4/26/2021,USER29985,USD,837.03,,2021.0,3.0,1.0,2021-03,4.0,1
ORD1029609,PROD106,External Storage 1TB,Asia Pacific,Australia,Mobile App,Direct,Unknown,9/9/2019,9/2/2019,9/14/2019,9/15/2019,,USER11212,USD,126.68,,2019.0,9.0,3.0,2019-09,1.0,0
ORD1029610,PROD104,Logitech Gaming Headset,Latin America,Argentina,Partner,Direct,Social,2/22/2025,2/22/2025,2/27/2025,3/2/2025,,USER02074,USD,84.23,,2025.0,2.0,1.0,2025-02,3.0,0
ORD1029611,PROD101,Nintendo Switch,Europe,France,Partner,Walmart,Unknown,6/22/2019,5/26/2019,6/27/2019,7/3/2019,,USER22878,USD,221.04,,2019.0,6.0,2.0,2019-06,6.0,0
ORD1029612,PROD105,Dell Gaming Mouse,Europe,United Kingdom,Online,Amazon,Email,3/5/2024,3/3/2024,3/10/2024,3/12/2024,,USER25504,USD,64.82,,2024.0,3.0,1.0,2024-03,2.0,0
ORD1029613,PROD107,27in 4K Gaming Monitor,Latin America,Chile,Online,Amazon,Email,11/21/2021,11/18/2021,,11/30/2021,,USER23871,USD,1140.64,,2021.0,11.0,4.0,2021-11,,0
ORD1029614,PROD106,External Storage 1TB,Asia Pacific,Australia,In-Store,Amazon,Unknown,2/6/2023,1/26/2023,2/8/2023,2/14/2023,,USER04205,USD,117.61,,2023.0,2.0,1.0,2023-02,6.0,0
ORD1029615,PROD106,External Storage 1TB,Middle East,Saudi Arabia,In-Store,Amazon,Social,8/4/2024,7/10/2024,8/5/2024,8/7/2024,,USER44125,USD,130.8,,2024.0,8.0,3.0,2024-08,2.0,0
ORD1029616,PROD106,External Storage 1TB,Latin America,Brazil,In-Store,eBay,Unknown,9/19/2022,8/25/2022,9/25/2022,9/28/2022,,USER01803,USD,138.46,,2022.0,9.0,3.0,2022-09,3.0,0
ORD1029617,PROD103,Dell Gaming Laptop,Asia Pacific,Australia,In-Store,Shopify,Email,2/18/2025,1/25/2025,2/22/2025,2/24/2025,,USER17369,USD,1793.64,,2025.0,2.0,1.0,2025-02,2.0,0
ORD1029618,PROD101,Nintendo Switch,Asia Pacific,South Korea,In-Store,Direct,Email,3/24/2020,3/6/2020,3/25/2020,,,USER10635,USD,426.89,,2020.0,3.0,1.0,2020-03,,0
ORD1029619,PROD103,Dell Gaming Laptop,Latin America,Chile,Partner,eBay,Social,8/15/2022,8/13/2022,8/18/2022,,,USER11705,USD,2039.7,,2022.0,8.0,3.0,2022-08,,0
ORD1029620,PROD104,Logitech Gaming Headset,Europe,Germany,Online,Direct,Email,5/22/2023,5/8/2023,5/22/2023,5/28/2023,,USER40767,USD,80.55,,2023.0,5.0,2.0,2023-05,6.0,0
ORD1029621,PROD107,27in 4K Gaming Monitor,Middle East,UAE,Online,Direct,Email,1/30/2024,,2/2/2024,2/8/2024,,USER35516,USD,429.07,,2024.0,1.0,1.0,2024-01,6.0,0
ORD1029622,PROD105,Dell Gaming Mouse,Europe,Italy,In-Store,Shopify,Social,12/7/2023,11/8/2023,12/8/2023,12/10/2023,,USER07924,USD,92.96,,2023.0,12.0,4.0,2023-12,2.0,0
ORD1029623,PROD104,Logitech Gaming Headset,Asia Pacific,Australia,Partner,Shopify,Email,6/13/2024,5/17/2024,6/17/2024,6/23/2024,,USER23164,USD,80.47,,2024.0,6.0,2.0,2024-06,6.0,0
ORD1029624,PROD103,Dell Gaming Laptop,Europe,Germany,Online,eBay,Email,4/11/2020,4/5/2020,4/15/2020,4/17/2020,,USER35485,USD,1921.8,,2020.0,4.0,2.0,2020-04,2.0,0
ORD1029625,PROD104,Logitech Gaming Headset,North America,United States,Mobile App,Walmart,Unknown,4/24/2023,4/20/2023,5/1/2023,5/4/2023,5/7/2023,USER32451,USD,78.52,,2023.0,4.0,2.0,2023-04,3.0,1
ORD1029627,PROD107,27in 4K Gaming Monitor,Latin America,Argentina,Partner,eBay,Social,12/23/2019,11/24/2019,12/29/2019,1/2/2020,,USER44716,USD,760.97,,2019.0,12.0,4.0,2019-12,4.0,0
ORD1029628,PROD104,Logitech Gaming Headset,Europe,United Kingdom,Mobile App,Direct,Unknown,8/26/2023,8/22/2023,9/1/2023,9/3/2023,,USER38060,USD,93.95,,2023.0,8.0,3.0,2023-08,2.0,0
ORD1029629,PROD105,Dell Gaming Mouse,Europe,United Kingdom,Online,Amazon,Email,8/20/2023,8/14/2023,8/21/2023,8/23/2023,,USER36796,USD,66.76,,2023.0,8.0,3.0,2023-08,2.0,0
ORD1029630,PROD104,Logitech Gaming Headset,Europe,France,Mobile App,Direct,Email,,2/3/2024,2/25/2024,3/1/2024,,USER04550,USD,87.28,,,,,NaT,5.0,0
ORD1029631,PROD101,Nintendo Switch,Asia Pacific,Japan,Partner,Walmart,Social,11/8/2023,10/17/2023,11/14/2023,11/18/2023,,USER31919,USD,544.59,,2023.0,11.0,4.0,2023-11,4.0,0
ORD1029632,PROD106,External Storage 1TB,North America,United States,In-Store,eBay,Social,6/22/2021,6/22/2021,6/29/2021,7/3/2021,,USER17017,USD,112.64,,2021.0,6.0,2.0,2021-06,4.0,0
ORD1029633,PROD100,PlayStation 5,Latin America,Chile,Mobile App,Shopify,Social,1/18/2021,1/16/2021,1/19/2021,1/21/2021,,USER48338,USD,806.63,,2021.0,1.0,1.0,2021-01,2.0,0
ORD1029634,PROD104,Logitech Gaming Headset,Asia Pacific,Australia,In-Store,Walmart,Unknown,4/24/2024,4/3/2024,5/1/2024,5/4/2024,,USER31862,USD,92.99,,2024.0,4.0,2.0,2024-04,3.0,0
ORD1029635,PROD102,Microsoft Xbox Series X,Middle East,Saudi Arabia,Partner,Direct,Email,4/27/2019,4/4/2019,4/29/2019,5/1/2019,,USER01298,USD,531.55,,2019.0,4.0,2.0,2019-04,2.0,0
ORD1029636,PROD106,External Storage 1TB,Europe,Italy,Mobile App,Amazon,Email,8/19/2022,7/26/2022,8/20/2022,8/25/2022,,USER06867,USD,142.32,,2022.0,8.0,3.0,2022-08,5.0,0
ORD1029637,PROD106,External Storage 1TB,Latin America,Argentina,Partner,Amazon,Email,10/2/2019,9/29/2019,10/7/2019,10/9/2019,,USER12297,USD,97.68,,2019.0,10.0,4.0,2019-10,2.0,0
ORD1029638,PROD100,PlayStation 5,Asia Pacific,Singapore,Mobile App,Walmart,Email,4/27/2019,4/18/2019,5/1/2019,5/6/2019,,USER28892,USD,556.17,,2019.0,4.0,2.0,2019-04,5.0,0
ORD1029639,PROD105,Dell Gaming Mouse,Latin America,Brazil,In-Store,Amazon,Social,12/8/2019,11/22/2019,12/10/2019,12/13/2019,,USER12190,USD,102.91,,2019.0,12.0,4.0,2019-12,3.0,0
ORD1029640,PROD104,Logitech Gaming Headset,Middle East,Israel,In-Store,Walmart,Email,5/9/2020,5/1/2020,5/13/2020,5/19/2020,,USER26911,USD,117.19,,2020.0,5.0,2.0,2020-05,6.0,0
ORD1029641,PROD102,Microsoft Xbox Series X,Europe,United Kingdom,Mobile App,eBay,Email,4/4/2020,3/25/2020,,4/15/2020,,USER41571,USD,677.56,,2020.0,4.0,2.0,2020-04,,0
ORD1029642,PROD107,27in 4K Gaming Monitor,Europe,France,Online,Direct,Social,9/5/2022,,9/11/2022,9/14/2022,,USER33495,USD,631.86,,2022.0,9.0,3.0,2022-09,3.0,0
ORD1029643,PROD104,Logitech Gaming Headset,North America,Canada,Partner,Direct,Email,9/12/2023,9/6/2023,9/16/2023,9/19/2023,,USER18248,USD,105.32,,2023.0,9.0,3.0,2023-09,3.0,0
ORD1029644,PROD104,Logitech Gaming Headset,Latin America,Brazil,Partner,Direct,Email,5/15/2023,4/25/2023,5/18/2023,5/22/2023,6/16/2023,USER47492,USD,94.79,,2023.0,5.0,2.0,2023-05,4.0,1
ORD1029645,PROD105,Dell Gaming Mouse,Asia Pacific,Australia,Mobile App,eBay,Social,8/14/2022,7/23/2022,8/15/2022,8/21/2022,,USER33551,USD,88.1,,2022.0,8.0,3.0,2022-08,6.0,0
ORD1029646,PROD107,27in 4K Gaming Monitor,Asia Pacific,Australia,In-Store,Walmart,Email,9/7/2020,8/17/2020,9/8/2020,9/12/2020,,USER25052,USD,711.52,,2020.0,9.0,3.0,2020-09,4.0,0
ORD1029647,PROD104,Logitech Gaming Headset,Asia Pacific,Australia,Online,Shopify,Email,1/30/2022,1/19/2022,2/6/2022,,,USER38767,USD,85.73,,2022.0,1.0,1.0,2022-01,,0
ORD1029648,PROD106,External Storage 1TB,North America,United States,Mobile App,Direct,Social,6/6/2024,5/24/2024,6/8/2024,6/10/2024,,USER10812,USD,77.52,,2024.0,6.0,2.0,2024-06,2.0,0
ORD1029649,PROD103,Dell Gaming Laptop,Middle East,UAE,Mobile App,Amazon,Email,1/17/2020,12/19/2019,1/23/2020,1/28/2020,,USER18602,USD,1761.27,,2020.0,1.0,1.0,2020-01,5.0,0
ORD1029650,PROD102,Microsoft Xbox Series X,Unknown,Australia,In-Store,Walmart,Social,3/30/2023,3/29/2023,4/5/2023,4/7/2023,,USER47317,USD,529.95,,2023.0,3.0,1.0,2023-03,2.0,0
ORD1029651,PROD100,PlayStation 5,Asia Pacific,Singapore,Online,eBay,Social,6/19/2023,6/18/2023,6/25/2023,6/28/2023,,USER16828,USD,486.08,,2023.0,6.0,2.0,2023-06,3.0,0
ORD1029652,PROD102,Microsoft Xbox Series X,Asia Pacific,Japan,Partner,Shopify,Social,7/2/2019,,7/5/2019,7/7/2019,,USER33798,USD,431.9,,2019.0,7.0,3.0,2019-07,2.0,0
ORD1029653,PROD104,Logitech Gaming Headset,Middle East,Israel,Partner,Shopify,Email,4/18/2024,4/5/2024,4/24/2024,4/29/2024,,USER43420,USD,95.58,,2024.0,4.0,2.0,2024-04,5.0,0
ORD1029654,PROD107,27in 4K Gaming Monitor,North America,Canada,In-Store,Amazon,Unknown,4/11/2019,3/28/2019,4/12/2019,4/18/2019,,USER48699,USD,410.88,,2019.0,4.0,2.0,2019-04,6.0,0
ORD1029655,PROD103,Dell Gaming Laptop,Asia Pacific,South Korea,Mobile App,Shopify,Unknown,2/5/2020,1/22/2020,2/9/2020,2/13/2020,,USER22184,USD,1918.13,,2020.0,2.0,1.0,2020-02,4.0,0
ORD1029656,PROD104,Logitech Gaming Headset,Middle East,Saudi Arabia,Online,eBay,Email,2/15/2019,2/4/2019,2/18/2019,2/20/2019,,USER19363,USD,94.68,,2019.0,2.0,1.0,2019-02,2.0,0
ORD1029657,PROD102,Microsoft Xbox Series X,Europe,Italy,Online,Shopify,Email,1/11/2025,12/13/2024,1/18/2025,,,USER25505,USD,599.39,,2025.0,1.0,1.0,2025-01,,0
ORD1029658,PROD105,Dell Gaming Mouse,Middle East,Israel,Online,Shopify,Email,,6/24/2021,7/13/2021,7/15/2021,,USER43492,USD,59.05,,,,,NaT,2.0,0
ORD1029659,PROD103,Dell Gaming Laptop,North America,United States,Mobile App,Shopify,Email,4/28/2019,4/5/2019,5/3/2019,5/9/2019,,USER07286,USD,1259.69,,2019.0,4.0,2.0,2019-04,6.0,0
ORD1029660,PROD105,Dell Gaming Mouse,Europe,Italy,Partner,Direct,Social,11/20/2022,11/16/2022,11/25/2022,11/30/2022,,USER14429,USD,132.23,,2022.0,11.0,4.0,2022-11,5.0,0
ORD1029661,PROD102,Microsoft Xbox Series X,Asia Pacific,South Korea,Partner,eBay,Unknown,9/19/2021,8/26/2021,9/24/2021,9/28/2021,,USER42768,USD,1068.99,,2021.0,9.0,3.0,2021-09,4.0,0
ORD1029662,PROD101,Nintendo Switch,Latin America,Brazil,Partner,eBay,Unknown,5/29/2021,5/11/2021,5/30/2021,,,USER44059,USD,498.51,,2021.0,5.0,2.0,2021-05,,0
ORD1029663,PROD105,Dell Gaming Mouse,Asia Pacific,Australia,In-Store,Shopify,Social,8/15/2021,7/23/2021,8/17/2021,8/19/2021,,USER48008,USD,92.81,,2021.0,8.0,3.0,2021-08,2.0,0
ORD1029664,PROD105,Dell Gaming Mouse,Asia Pacific,Japan,Mobile App,Walmart,Social,4/3/2020,3/11/2020,4/8/2020,4/13/2020,,USER25973,USD,64.46,,2020.0,4.0,2.0,2020-04,5.0,0
ORD1029665,PROD103,Dell Gaming Laptop,Latin America,Argentina,Partner,Walmart,Email,2/17/2019,2/8/2019,2/20/2019,2/24/2019,,USER06993,USD,1322.74,,2019.0,2.0,1.0,2019-02,4.0,0
ORD1029666,PROD102,Microsoft Xbox Series X,Europe,France,Online,eBay,Unknown,10/12/2024,10/2/2024,10/19/2024,10/24/2024,,494539207,USD,637.97,,2024.0,10.0,4.0,2024-10,5.0,0
ORD1029667,PROD107,27in 4K Gaming Monitor,Middle East,Saudi Arabia,Partner,Shopify,Email,2/1/2025,1/28/2025,2/7/2025,2/10/2025,,USER27504,USD,510.06,,2025.0,2.0,1.0,2025-02,3.0,0
ORD1029668,PROD103,Dell Gaming Laptop,North America,United States,Partner,Direct,Email,4/16/2024,3/27/2024,4/23/2024,4/26/2024,,USER04214,USD,1490.64,,2024.0,4.0,2.0,2024-04,3.0,0
ORD1029669,PROD102,Microsoft Xbox Series X,North America,Mexico,In-Store,Shopify,Email,4/6/2021,3/28/2021,,4/17/2021,,USER26579,USD,809.75,,2021.0,4.0,2.0,2021-04,,0
ORD1029670,PROD100,PlayStation 5,Asia Pacific,Japan,Online,Amazon,Social,11/13/2022,10/27/2022,11/18/2022,11/23/2022,,USER29233,USD,661.25,,2022.0,11.0,4.0,2022-11,5.0,0
ORD1029671,PROD103,Dell Gaming Laptop,North America,United States,In-Store,Shopify,Unknown,4/7/2019,3/23/2019,4/14/2019,4/19/2019,,USER48817,USD,1377.94,,2019.0,4.0,2.0,2019-04,5.0,0
ORD1029672,PROD103,Dell Gaming Laptop,Europe,Germany,Online,Walmart,Social,3/9/2023,2/14/2023,3/16/2023,3/18/2023,,USER20744,USD,1331.93,,2023.0,3.0,1.0,2023-03,2.0,0
ORD1029673,PROD101,Nintendo Switch,Asia Pacific,Australia,Online,Shopify,Email,9/11/2020,9/8/2020,9/14/2020,9/19/2020,,USER45392,USD,527.03,,2020.0,9.0,3.0,2020-09,5.0,0
ORD1029674,PROD100,PlayStation 5,Europe,France,Online,Shopify,Email,4/19/2023,3/25/2023,4/20/2023,4/25/2023,,USER25942,USD,521.49,,2023.0,4.0,2.0,2023-04,5.0,0
ORD1029675,PROD106,External Storage 1TB,Latin America,Argentina,Online,eBay,Email,11/23/2019,11/16/2019,11/28/2019,12/1/2019,,USER18918,USD,157.26,,2019.0,11.0,4.0,2019-11,3.0,0
ORD1029676,PROD106,External Storage 1TB,Europe,Germany,Online,Amazon,Unknown,8/19/2021,7/24/2021,8/25/2021,8/26/2021,,USER09953,USD,152.63,,2021.0,8.0,3.0,2021-08,1.0,0
ORD1029677,PROD105,Dell Gaming Mouse,Europe,Spain,Online,eBay,Email,5/4/2021,4/18/2021,5/5/2021,5/7/2021,,USER33188,USD,75.52,,2021.0,5.0,2.0,2021-05,2.0,0
