Order_id,ProductID_clean,User_id,MarketingChannel,Purchase Platform,Product_Name,Region,AccountCreationMethod,CountryCode,Currency_extracted,Price_USD,Purchase Ts,Created On,Ship Ts,Delivery Ts,Refund Ts,Time_To_ship
ORD00012251,PROD8568,USER0000002,Organic Search,Desktop,Electronics - Smart Watch,South America,Email,MX,MXN,118.250125,4/22/2019,3/26/2019,4/24/2019,5/1/2019,,2
ORD00005938,PROD6450,USER0000007,Direct,Mobile Web,Electronics - Mouse,Europe,Email,FR,EUR,197.4052132,2/22/2019,1/13/2019,2/25/2019,2/28/2019,3/10/2019,3
ORD00087620,PROD5246,USER0000003,Affiliate,Desktop,Electronics - Portable Charger,Europe,Email,EU,EUR,78.79146916,11/3/2023,9/23/2023,11/4/2023,11/9/2023,,1
ORD00073728,PROD9776,USER0000002,Paid Search,Desktop,Beauty - Face Mask,Asia Pacific,Email,SG,SGD,39.37344774,2/9/2022,1/22/2022,2/10/2022,2/17/2022,,1
ORD00043504,PROD2081,USER0000002,Facebook,Desktop,Beauty - Eye Shadow Palette,Asia Pacific,Email,AU,AUD,39.25889147,4/30/2020,4/21/2020,5/3/2020,5/7/2020,,3
ORD00011751,PROD2496,USER0000003,Organic Search,Desktop,Food - Coffee Beans,Europe,Google OAuth,GB,GBP,54.3329403,4/17/2019,2/11/2019,4/19/2019,4/25/2019,,2
ORD00004422,PROD5693,USER0000002,Referral,Desktop,Electronics - USB Cable,North America,Facebook OAuth,US,USD,,8/2/2019,1/1/2019,2/9/2019,2/13/2019,,1
ORD00052298,PROD7126,USER0000007,Direct,Mobile App,Food - Tea Set,Europe,Google OAuth,IT,EUR,34.18246444,9/22/2020,7/24/2020,,,10/12/2020,
ORD00056924,PROD1341,USER0000013,Email Marketing,Desktop,Food - Hot Sauce,Africa,Email,ZA,ZAR,21.15927572,12/17/2020,9/2/2020,,,,
ORD00029018,PROD1453,USER0000002,Paid Search,Mobile Web,Toys - Board Game,Europe,Email,DE,EUR,,10/19/2019,10/16/2019,,,,
ORD00026770,PROD2127,USER0000003,Organic Search,Mobile Web,Books - Cookbook,North America,Facebook OAuth,US,USD,15.89,9/22/2019,4/26/2019,9/24/2019,9/30/2019,,2
ORD00068357,PROD9925,USER0000002,Facebook,Desktop,Sports - Running Shoes,Europe,Email,DE,EUR,58.64928907,9/5/2021,8/23/2021,9/7/2021,9/10/2021,,2
ORD00018276,PROD3610,USER0000004,Referral,Mobile App,Toys - Puzzle,Europe,Facebook OAuth,GB,GBP,83.20112844,6/21/2019,5/1/2019,6/27/2019,7/1/2019,,6
ORD00001123,PROD7897,USER0003743,Instagram,Mobile Web,Sports - Yoga Mat,North America,Facebook OAuth,US,USD,85.78,1/10/2019,1/1/2019,1/12/2019,1/15/2019,,2
ORD00050963,PROD2826,USER0000005,Facebook,Desktop,Home - Coffee Maker,North America,Facebook OAuth,US,USD,53.49,8/30/2020,5/30/2020,9/6/2020,9/11/2020,,7
ORD00052177,PROD7945,USER0000015,Direct,Desktop,Fashion - Sneakers,North America,Google OAuth,US,USD,58.44,9/20/2020,7/18/2020,9/21/2020,9/28/2020,,1
ORD00059819,PROD1460,USER0000002,Affiliate,Mobile Web,Books - Cookbook,North America,Unknown,CA,CAD,34.63796943,2/15/2021,2/15/2021,2/20/2021,2/22/2021,,5
ORD00082900,PROD1741,USER0000002,Direct,Desktop,Books - Mystery Novel,North America,Phone,US,USD,15.02,2/6/2023,12/8/2022,2/8/2023,2/12/2023,,2
ORD00017137,PROD3728,USER0000356,Paid Search,Mobile Web,  Books - Cookbook  ,Europe,Google OAuth,DE,EUR,27.25118482,6/9/2019,3/12/2019,6/11/2019,6/14/2019,,2
ORD00032378,PROD9484,USER0000020,Facebook,Desktop,Home - Curtains,Europe,Email,FR,EUR,68.68483409,11/29/2019,11/3/2019,12/1/2019,12/8/2019,,2
ORD00082121,PROD1893,USER0000018,Organic Search,Desktop,Home - Lamp,Europe,Google OAuth,DE,EUR,32.2748815,1/1/2023,11/15/2022,1/2/2023,1/8/2023,,1
ORD00065261,PROD7367,USER0000003,Organic Search,Mobile App,  Sports - Dumbbells  ,North America,Apple ID,US,USD,180,6/18/2021,6/1/2021,6/25/2021,6/29/2021,,7
ORD00075123,PROD3806,USER0000025,Display Ads,Mobile Web,Toys - Puzzle,North America,Facebook OAuth,CA,CAD,94.24460001,3/29/2022,1/15/2022,4/2/2022,4/5/2022,,4
ORD00069980,PROD4690,USER0000009,Paid Search,Mobile Web,Home - Bed Sheets,Europe,Email,NL,EUR,84.75118479,10/18/2021,9/17/2021,10/19/2021,10/23/2021,,1
ORD00098325,PROD8354,USER0000003,Organic Search,Mobile Web,Toys - LEGO Set,North America,Google OAuth,US,USD,94.62,12/31/2025,5/18/2025,1/3/2026,1/5/2026,,3
ORD00005465,PROD5919,USER0000003,Social Media - TikTok,Mobile Web,Home - Bed Sheets,North America,Facebook OAuth,CA,CAD,148.4484404,2/18/2019,1/28/2019,,,,
ORD00008559,PROD1621,USER0000132,Direct,Desktop,Sports - Protein Powder,North America,Google OAuth,US,USD,159.58,3/18/2019,2/22/2019,3/21/2019,3/24/2019,,3
ORD00050911,PROD6057,USER0000003,Instagram,Desktop,Beauty - Perfume,Asia Pacific,Unknown,SG,SGD,25.11918267,8/29/2020,8/29/2020,8/30/2020,9/6/2020,,1
ORD00056102,PROD2348,USER0000109,Social Media - TikTok,Mobile App,Books - Biography,Asia Pacific,Google OAuth,AU,AUD,14.05696457,12/1/2020,9/24/2020,12/3/2020,12/9/2020,,2
ORD00091878,PROD4524,USER0000002,Instagram,Desktop,Electronics - Mouse,Europe,Email,FR,EUR,220.2725117,10/24/2024,10/14/2024,10/25/2024,2/11/2024,,1
ORD00062220,PROD6571,USER0000005,Organic Search,Mobile Web,Food - Tea Set,South America,Unknown,BR,BRL,42.03875343,4/9/2021,4/9/2021,4/11/2021,4/17/2021,,2
ORD00049332,PROD4645,USER0000002,Social Media - TikTok,Desktop,Books - Mystery Novel,North America,Facebook OAuth,US,USD,10,8/3/2020,7/28/2020,8/10/2020,8/15/2020,,7
ORD00046930,PROD3794,USER0008069,Direct,Desktop,Home - Candle,South America,Email,BR,BRL,30.93934308,6/23/2020,5/23/2020,6/24/2020,7/1/2020,,1
ORD00006579,PROD7837,USER0000003,Organic Search,Desktop,Beauty - Shampoo,North America,Google OAuth,US,USD,42.82,2/28/2019,1/1/2019,,,6/15/2025,
ORD00066302,PROD1146,USER0000002,Organic Search,Mobile Web,  Sports - Water Bottle  ,Asia Pacific,Email,SG,SGD,88.89118078,7/13/2021,6/17/2021,7/17/2021,7/24/2021,,4
ORD00011889,PROD6201,USER0000018,Organic Search,Mobile Web,Books - Mystery Novel,Asia Pacific,Email,AU,AUD,25.49241861,4/18/2019,3/24/2019,4/19/2019,4/25/2019,,1
ORD00026488,PROD9693,USER0000002,Direct,Desktop,Beauty - Body Lotion,North America,Email,US,USD,35.69,9/19/2019,8/9/2019,9/25/2019,9/30/2019,,6
ORD00004294,PROD3725,USER0000158,Direct,Desktop,Electronics - Bluetooth Speaker,Europe,Email,IT,EUR,122.9265402,2/7/2019,1/1/2019,2/9/2019,2/13/2019,,2
ORD00008547,PROD8020,USER0000002,Affiliate,Mobile Web,Sports - Protein Powder,Europe,Email,EU,EUR,139.9170615,3/18/2019,1/1/2019,3/21/2019,3/27/2019,,3
ORD00020585,PROD6594,USER0000007,Organic Search,Mobile Web,Home - Lamp,North America,Apple ID,US,USD,66.38,7/16/2019,6/8/2019,7/18/2019,7/21/2019,,2
ORD00098590,PROD3711,USER0000007,Organic Search,Desktop,Electronics - Phone Case,Europe,Email,GB,GBP,197.9687867,12/31/2025,12/23/2025,2/1/2026,1/10/2026,,2
ORD00089018,PROD1354,USER0000002,Social Media - Pinterest,Mobile Web,Food - Protein Bar Box,Middle East,Email,IL,ILS,46.79895206,2/14/2024,1/28/2024,,,,
ORD00084433,PROD6915,USER0000002,Organic Search,Desktop,Electronics - Mouse,North America,Email,CA,CAD,125.4590918,4/28/2023,10/19/2022,5/2/2023,5/4/2023,,4
ORD00057088,PROD7667,USER0000004,Email Marketing,Mobile Web,  Fashion - T-Shirt  ,Asia Pacific,Google OAuth,IN,INR,48.6197034,12/21/2020,11/14/2020,,,,
ORD00003503,PROD4666,USER0000004,Direct,Mobile Web,Beauty - Face Moisturizer,North America,Phone,US,USD,69,1/31/2019,1/1/2019,2/2/2019,2/6/2019,,2
ORD00074098,PROD7154,USER0000003,Facebook,Desktop,Sports - Gym Bag,North America,Email,US,USD,152.16,2/21/2022,1/20/2022,2/22/2022,2/24/2022,,1
ORD00070987,PROD9603,USER0000002,Social Media - TikTok,Desktop,Food - Tea Set,North America,Google OAuth,CA,CAD,37.14509865,11/16/2021,8/18/2021,11/19/2021,11/23/2021,,3
ORD00079644,PROD2852,USER0000066,Direct,Desktop,Toys - Board Game,Europe,Apple ID,GB,GBP,90.84868979,9/14/2022,6/6/2022,9/16/2022,9/23/2022,,2
ORD00017571,PROD3854,USER0000002,Organic Search,Mobile Web,Books - Mystery Novel,Europe,Google OAuth,ES,EUR,26.17298577,6/14/2019,6/14/2019,6/19/2019,6/22/2019,,5
ORD00064615,PROD6398,USER0001111,Facebook,Desktop,Electronics - Mouse,Europe,Google OAuth,FR,EUR,125.3791469,6/3/2021,4/21/2021,,,,
ORD00026775,PROD0000,USER0000004,Instagram,Desktop,Home - Curtains,South America,Email,MX,MXN,52.0960782,9/22/2019,9/3/2019,9/24/2019,10/3/2019,,2
ORD00076882,PROD8858,USER0000005,Direct,Mobile Web,Books - Biography,North America,Google OAuth,US,USD,33.02,5/30/2022,12/22/2021,6/3/2022,6/6/2022,,4
ORD00036501,PROD1197,USER0000002,Direct,Desktop,Electronics - Laptop Stand,North America,Facebook OAuth,US,USD,233.46,1/21/2020,1/20/2020,1/22/2020,1/26/2020,,1
ORD00029921,PROD5473,USER0000005,Paid Search,Mobile Web,Electronics - Phone Case,North America,Google OAuth,CA,CAD,158.8948122,10/29/2019,8/25/2019,10/31/2019,11/6/2019,,2
ORD00040516,PROD9107,USER0000002,Social Media - Pinterest,Desktop,Electronics - HDMI Cable,South America,Google OAuth,BR,BRL,81.81435298,3/19/2020,2/8/2020,3/21/2020,3/29/2020,,2
ORD00059927,PROD9948,USER0000002,Instagram,Desktop,Fashion - Dress,South America,Facebook OAuth,BR,BRL,41.6002913,2/17/2021,1/22/2021,2/20/2021,2/27/2021,,3
ORD00032711,PROD9034,USER0000002,Paid Search,Desktop,Electronics - Bluetooth Speaker,North America,Email,US,USD,250,12/3/2019,10/20/2019,12/5/2019,12/10/2019,,2
ORD00078367,PROD5715,USER0000017,Paid Search,Desktop,Beauty - Face Moisturizer,North America,Email,US,USD,26.02,7/25/2022,5/26/2022,7/28/2022,8/2/2022,,3
ORD00049202,PROD8497,USER0000003,Organic Search,Mobile Web,Toys - Puzzle,Middle East,Google OAuth,AE,AED,84.89378889,8/1/2020,7/30/2020,8/2/2020,8/10/2020,,1
ORD00037034,PROD2663,USER0000009,Paid Search,Mobile App,Fashion - Socks,Europe,Email,ES,EUR,96.10189569,1/28/2020,1/22/2020,2/4/2020,2/7/2020,,7
ORD00027264,PROD6337,USER0000270,Direct,Mobile Web,Beauty - Serum,Asia Pacific,Facebook OAuth,AU,AUD,28.32648405,9/28/2019,9/13/2019,10/1/2019,10/7/2019,,3
ORD00095096,PROD6759,USER0000002,Paid Search,Desktop,Home - Curtains,Middle East,Facebook OAuth,SA,SAR,79.19044017,12/21/2025,10/11/2025,12/22/2025,12/27/2025,,1
ORD00017079,PROD3704,USER0000009,Organic Search,Mobile Web,Home - Curtains,Europe,Email,GB,GBP,130.8899108,6/8/2019,5/8/2019,6/10/2019,6/14/2019,,2
ORD00051366,PROD2255,USER0000003,Email Marketing,Mobile Web,Home - Curtains,North America,Google OAuth,US,USD,150,9/6/2020,5/15/2020,9/7/2020,9/12/2020,,1
ORD00005603,PROD7987,USER0000002,Instagram,Desktop,Electronics - Screen Protector,Asia Pacific,Email,SG,SGD,264.7808927,2/19/2019,1/5/2019,2/23/2019,3/3/2019,,4
ORD00065359,PROD6204,USER0000005,Paid Search,Mobile Web,Beauty - Body Lotion,Asia Pacific,Unknown,JP,JPY,60.20993649,6/21/2021,6/21/2021,6/24/2021,7/1/2021,,3
ORD00088533,PROD6096,USER0000002,Facebook,Desktop,Home - Lamp,North America,Google OAuth,US,USD,122.95,8/1/2024,11/17/2023,1/12/2024,1/15/2024,,4
ORD00019549,PROD5217,USER0000015,Affiliate,Mobile App,Beauty - Shampoo,South America,Email,MX,MXN,55.7295745,7/4/2019,4/18/2019,7/5/2019,7/13/2019,7/16/2019,1
ORD00055785,PROD8781,USER0000004,Organic Search,Mobile App,Food - Protein Bar Box,Asia Pacific,Email,SG,SGD,63.66905065,11/25/2020,7/13/2020,11/26/2020,12/1/2020,,1
ORD00071002,PROD2274,USER0000003,Paid Search,Desktop,Fashion - T-Shirt,North America,Google OAuth,US,USD,81.4,11/17/2021,10/26/2021,11/18/2021,11/21/2021,,1
ORD00050566,PROD3780,USER0000003,Instagram,Mobile Web,Sports - Protein Powder,Asia Pacific,Facebook OAuth,AU,AUD,153.6063467,8/23/2020,8/10/2020,8/30/2020,9/6/2020,,7
ORD00039464,PROD3839,USER0000018,Direct,Desktop,Beauty - Face Mask,Europe,Email,DE,EUR,41.46919429,3/3/2020,2/20/2020,3/7/2020,3/14/2020,,4
ORD00093495,Unknown,USER0000003,Organic Search,Desktop,Home - Rug,North America,Google OAuth,US,USD,82.18,4/29/2025,4/11/2025,5/1/2025,5/7/2025,,2
ORD00019730,PROD4349,USER0000002,Social Media - Pinterest,Desktop,Books - Self-Help Book,Asia Pacific,Email,AU,AUD,19.0520049,7/6/2019,4/5/2019,7/8/2019,7/17/2019,,2
ORD00005767,PROD5411,USER0000004,Direct,Desktop,Toys - Action Figure,Asia Pacific,Email,SG,SGD,80.18816005,2/20/2019,2/20/2019,2/21/2019,3/1/2019,3/8/2019,1
ORD00019003,PROD7677,USER0000004,Affiliate,Mobile Web,Toys - Action Figure,Europe,Apple ID,DE,EUR,78.51895731,6/29/2019,6/21/2019,6/30/2019,7/5/2019,,1
ORD00091104,PROD6810,USER0000017,Organic Search,Mobile Web,Electronics - Laptop Stand,Asia Pacific,Apple ID,IN,INR,77.51738709,8/8/2024,8/3/2024,,,,
ORD00069078,PROD6909,USER0000002,Paid Search,Desktop,Home - Lamp,Asia Pacific,Unknown,IN,INR,57.86017054,9/24/2021,9/24/2021,9/26/2021,10/6/2021,,2
ORD00000934,PROD2612,USER0000010,Display Ads,Desktop,Fashion - Backpack,Europe,Unknown,ES,EUR,92.12085304,1/9/2019,1/9/2019,1/10/2019,1/15/2019,,1
ORD00051440,PROD4721,USER0000002,Direct,Mobile App,Home - Towel Set,Asia Pacific,Email,IN,INR,77.78454833,9/7/2020,4/10/2020,9/8/2020,9/12/2020,,1
ORD00086408,PROD6041,USER0000002,Paid Search,Mobile App,Beauty - Lipstick,Europe,Unknown,IT,EUR,30.39099525,8/19/2023,8/19/2023,8/20/2023,8/27/2023,,1
ORD00016211,PROD5222,USER0000002,Organic Search,Mobile Web,Food - Protein Bar Box,Asia Pacific,Apple ID,JP,JPY,57.89579965,5/31/2019,5/31/2019,6/3/2019,6/7/2019,,3
ORD00062460,PROD6907,USER0000007,Facebook,Mobile Web,Food - Protein Bar Box,Middle East,Apple ID,SA,SAR,15.77515806,4/14/2021,1/26/2021,4/16/2021,4/21/2021,,2
ORD00044745,PROD9899,USER0000002,Facebook,Desktop,Home - Curtains,Middle East,Email,AE,AED,76.53049932,5/20/2020,5/16/2020,5/22/2020,5/31/2020,,2
ORD00062063,PROD7502,USER0000008,Email Marketing,Mobile App,Home - Bed Sheets,Asia Pacific,Google OAuth,JP,JPY,81.03814601,4/5/2021,2/10/2021,,,,
ORD00042698,PROD2681,USER0000003,Affiliate,Desktop,Food - Coffee Beans,North America,Email,US,USD,29.14,4/19/2020,4/17/2020,4/22/2020,4/27/2020,,3
ORD00068059,PROD3108,USER0000011,Direct,Mobile Web,Toys - Board Game,North America,Unknown,US,USD,40.83,8/27/2021,8/27/2021,,,,
ORD00080212,PROD1737,USER0000132,Paid Search,Mobile Web,Books - Sci-Fi Novel,North America,Google OAuth,US,USD,14.91,10/9/2022,10/3/2022,10/12/2022,10/14/2022,,3
ORD00058101,PROD6346,USER0000002,Direct,Desktop,Fashion - T-Shirt,Asia Pacific,Unknown,SG,SGD,63.40772245,1/10/2021,1/10/2021,,,,
ORD00080805,PROD8562,USER0000002,Paid Search,Mobile Web,Books - Biography,Asia Pacific,Email,JP,JPY,21.15895883,11/3/2022,10/25/2022,11/4/2022,11/8/2022,11/29/2022,1
ORD00041239,PROD7329,USER0000003,Paid Search,Mobile Web,Electronics - Portable Charger,South America,Google OAuth,AR,ARS,34.87137229,3/29/2020,1/18/2020,,,,
ORD00000424,PROD7211,USER0000003,Direct,Desktop,Electronics - Portable Charger,Europe,Unknown,NL,EUR,90.78199048,1/4/2019,1/4/2019,5/1/2019,1/12/2019,,1
ORD00035303,PROD4840,USER0000043,Display Ads,Mobile Web,Home - Rug,Asia Pacific,Google OAuth,NZ,NZD,47.74115585,1/5/2020,7/22/2019,,,1/16/2020,
ORD00065580,PROD9517,USER0000002,Direct,Mobile Web,Electronics - Laptop Stand,North America,Email,US,USD,69.72,6/26/2021,4/11/2021,6/27/2021,7/1/2021,,1
ORD00082855,PROD4152,USER0000005,YouTube,Desktop,Home - Lamp,North America,Google OAuth,US,USD,146.67,2/4/2023,10/10/2022,2/5/2023,2/8/2023,,1
ORD00075608,PROD5711,USER0000002,Organic Search,Desktop,Electronics - Keyboard,North America,Email,US,USD,250,4/14/2022,11/17/2021,4/15/2022,4/19/2022,,1
ORD00057913,PROD4805,USER0000063,Organic Search,Desktop,  Beauty - Lipstick  ,Asia Pacific,Google OAuth,IN,INR,33.78264977,1/6/2021,10/22/2020,1/8/2021,1/18/2021,,2
ORD00006412,PROD6427,USER0000002,Organic Search,Desktop,Beauty - Nail Polish,Europe,Google OAuth,FR,EUR,43.70853078,2/26/2019,1/1/2019,3/4/2019,3/7/2019,,6
ORD00094043,PROD7179,USER0000002,Paid Search,Desktop,Electronics - Laptop Stand,Asia Pacific,Facebook OAuth,IN,INR,157.0655308,7/10/2025,4/13/2025,7/14/2025,7/19/2025,,4
ORD00097089,PROD7126,USER0000053,Organic Search,Desktop,Home - Towel Set,South America,Facebook OAuth,BR,BRL,51.72512862,12/31/2025,12/18/2025,1/6/2026,1/15/2026,,6
ORD00084650,PROD7324,USER0000003,Direct,Mobile App,Sports - Protein Powder,Asia Pacific,Unknown,AU,AUD,94.74280757,5/11/2023,5/11/2023,5/14/2023,5/19/2023,,3
ORD00066133,PROD3326,USER0000003,Organic Search,Mobile Web,Fashion - Hat,North America,Email,US,USD,33.25,7/9/2021,6/1/2021,7/12/2021,7/15/2021,,3
ORD00018555,PROD2633,USER0000003,Organic Search,Mobile Web,Electronics - Wireless Earbuds,North America,Facebook OAuth,US,USD,92.95,6/24/2019,6/22/2019,6/26/2019,6/30/2019,7/3/2019,2
ORD00055005,PROD9742,USER0000002,Facebook,Mobile Web,Sports - Yoga Mat,Asia Pacific,Google OAuth,JP,JPY,83.88527627,11/10/2020,6/4/2020,,,,
ORD00096391,PROD4718,USER0000002,Organic Search,Mobile App,Toys - LEGO Set,North America,Apple ID,US,USD,76.92,12/31/2025,12/11/2025,1/4/2026,1/8/2026,1/29/2026,4
ORD00082381,PROD2098,USER0000002,Email Marketing,Desktop,Home - Towel Set,Asia Pacific,Unknown,JP,JPY,55.54371759,1/12/2023,12/1/2023,1/19/2023,1/27/2023,,7
ORD00016843,PROD9727,USER0000002,Direct,Mobile Web,Electronics - Mouse,North America,Facebook OAuth,US,USD,131.29,6/6/2019,5/29/2019,6/9/2019,6/13/2019,,3
ORD00016802,PROD9092,USER0000010,Instagram,Desktop,Electronics - Portable Charger,North America,Apple ID,US,USD,180.64,6/6/2019,4/7/2019,6/13/2019,6/18/2019,,7
ORD00075529,PROD6112,USER0000279,Affiliate,Mobile Web,Beauty - Lipstick,Europe,Email,FR,EUR,76.18483409,4/11/2022,12/1/2021,4/12/2022,4/17/2022,,1
ORD00083739,PROD5432,USER0000002,Organic Search,Mobile Web,Books - Cookbook,South America,Email,BR,BRL,27.8356439,3/21/2023,2/11/2023,3/26/2023,4/3/2023,,5
ORD00064628,PROD6162,USER0000002,Organic Search,Desktop,Electronics - Keyboard,Europe,Unknown,EU,EUR,196.5758293,6/3/2021,6/3/2021,6/6/2021,6/11/2021,,3
ORD00081818,PROD7078,USER0033333,Organic Search,Mobile Web,Electronics - Webcam,Europe,Email,IT,EUR,124.7748815,12/18/2022,10/8/2022,,,6/15/2025,
ORD00056539,PROD5556,USER0000041,Direct,Desktop,Electronics - Phone Case,South America,Apple ID,BR,BRL,121.3850816,12/10/2020,12/4/2020,12/11/2020,12/19/2020,,1
ORD00017156,PROD1320,USER0000020,Affiliate,Desktop,Food - Hot Sauce,Europe,Email,GB,GBP,23.62065935,6/9/2019,4/25/2019,6/14/2019,6/18/2019,,5
ORD00015876,PROD2453,USER0000002,Facebook,Desktop,Sports - Yoga Mat,Middle East,Email,AE,AED,105.5800629,5/28/2019,4/26/2019,5/29/2019,6/10/2019,,1
ORD00081770,PROD9188,USER0000007,Organic Search,Mobile Web,Toys - Action Figure,North America,Unknown,US,USD,55.16,12/16/2022,12/16/2022,12/19/2022,12/24/2022,,3
ORD00094095,PROD8977,USER0000014,Paid Search,Mobile Web,Electronics - HDMI Cable,North America,Apple ID,US,USD,87.49,7/18/2025,6/1/2025,,,,
ORD00073839,PROD2039,USER0000145,Instagram,Mobile Web,Electronics - Screen Protector,South America,Email,MX,MXN,141.0393483,2/12/2022,12/29/2021,,,,
ORD00048511,PROD2944,USER0016417,Direct,Mobile App,Home - Candle,North America,Google OAuth,US,USD,106.65,7/20/2020,7/2/2020,7/23/2020,7/26/2020,,3
ORD00007317,PROD8612,USER0000002,Email Marketing,Mobile Web,Toys - Board Game,South America,Facebook OAuth,BR,BRL,89.58221701,3/6/2019,1/1/2019,,,,
ORD00089467,PROD3057,USER0000002,Facebook,Mobile Web,Food - Snack Mix,North America,Google OAuth,US,USD,54.46,3/19/2024,1/7/2024,3/20/2024,3/23/2024,,1
ORD00068251,PROD8273,USER0000003,Direct,Mobile App,Toys - Action Figure,Asia Pacific,Google OAuth,JP,JPY,56.1514279,9/2/2021,6/12/2021,,,,
ORD00021077,PROD4009,USER0000006,Instagram,Desktop,Sports - Running Shoes,Europe,Google OAuth,GB,GBP,114.143921,7/21/2019,7/1/2019,7/22/2019,7/25/2019,,1
ORD00023786,PROD3820,USER0000002,Organic Search,Desktop,Beauty - Face Mask,Europe,Unknown,NL,EUR,17.77251184,8/19/2019,8/19/2019,8/21/2019,8/25/2019,,2
ORD00062945,PROD8879,USER0000002,Social Media - TikTok,Desktop,Fashion - Backpack,Europe,Facebook OAuth,DE,EUR,107.8791469,4/24/2021,2/9/2021,4/25/2021,4/30/2021,,1
ORD00061396,PROD3761,USER0000003,Direct,Desktop,Electronics - Phone Case,Asia Pacific,Apple ID,AU,AUD,131.748617,3/21/2021,1/26/2021,3/27/2021,4/2/2021,,6
ORD00023518,PROD8539,USER0000018,Organic Search,Mobile Web,Electronics - HDMI Cable,Europe,Phone,ES,EUR,110.1895734,8/16/2019,7/22/2019,,,,
ORD00083383,PROD8606,USER0000918,Direct,Mobile App,Electronics - Webcam,Asia Pacific,Google OAuth,AU,AUD,141.5969944,3/3/2023,1/10/2023,,,,
ORD00032461,PROD2491,USER0000058,Direct,Desktop,Books - Mystery Novel,Asia Pacific,Email,AU,AUD,20.37693049,11/30/2019,9/24/2019,12/3/2019,12/10/2019,,3
ORD00018772,PROD8568,USER0000002,Paid Search,Desktop,Electronics - Screen Protector,Europe,Email,DE,EUR,249.3246444,6/26/2019,1/1/2019,6/27/2019,7/1/2019,,1
ORD00030720,PROD8997,USER0000017,Email Marketing,Desktop,Beauty - Perfume,North America,Facebook OAuth,US,USD,56.99,11/9/2019,10/15/2019,11/11/2019,11/13/2019,,2
ORD00082724,PROD5607,USER0000003,Organic Search,Desktop,Toys - Puzzle,North America,Email,US,USD,38.72,1/29/2023,4/16/2022,1/30/2023,2/2/2023,,1
ORD00051000,PROD8647,USER0000002,Organic Search,Mobile Web,Beauty - Body Lotion,Asia Pacific,Facebook OAuth,NZ,NZD,71.39401378,8/31/2020,4/20/2020,9/1/2020,9/9/2020,,1
ORD00094925,PROD4927,USER0000011,Paid Search,Desktop,Electronics - Bluetooth Speaker,North America,Apple ID,CA,CAD,245.8526097,11/21/2025,4/2/2025,,,,
ORD00009982,PROD4253,USER0000004,Organic Search,Mobile App,Toys - Board Game,North America,Google OAuth,US,USD,85.34,3/31/2019,2/23/2019,4/1/2019,4/4/2019,,1
ORD00060123,PROD7239,USER0010169,Instagram,Mobile Web,Fashion - Jacket,North America,Google OAuth,US,USD,94.86,2/22/2021,7/26/2020,2/25/2021,3/2/2021,,3
ORD00081778,PROD3691,USER0000002,Email Marketing,Desktop,Electronics - Laptop Stand,North America,Facebook OAuth,US,USD,176.63,12/17/2022,11/15/2022,,,,
ORD00072846,PROD3352,USER0000004,Direct,Desktop,Electronics - Keyboard,North America,Email,US,USD,114.07,1/12/2022,12/25/2021,1/15/2022,1/20/2022,,3
ORD00012729,PROD6358,USER0000002,Direct,Mobile Web,Beauty - Body Lotion,South America,Email,MX,MXN,33.71307506,4/26/2019,4/12/2019,4/28/2019,5/6/2019,,2
ORD00084899,PROD3970,USER0000004,Direct,Desktop,Beauty - Eye Shadow Palette,North America,Facebook OAuth,US,USD,23.55,5/24/2023,3/17/2023,5/25/2023,5/27/2023,,1
ORD00009264,PROD7729,USER0000008,Direct,Desktop,Electronics - Bluetooth Speaker,North America,Email,US,USD,43.8,3/24/2019,1/1/2019,3/26/2019,3/30/2019,,2
ORD00072717,PROD4624,USER0000014,Direct,Desktop,Home - Coffee Maker,North America,Facebook OAuth,US,USD,49.95,1/8/2022,11/7/2021,1/9/2022,1/14/2022,,1
ORD00074102,PROD3621,USER0000003,Direct,Mobile Web,Home - Rug,Asia Pacific,Unknown,IN,INR,47.03064598,2/21/2022,2/21/2022,2/22/2022,3/1/2022,,1
ORD00021822,PROD4547,USER0000002,Organic Search,Mobile Web,Electronics - Keyboard,North America,Email,US,USD,88,7/29/2019,5/15/2019,7/31/2019,8/4/2019,,2
